time,avg_txs,avg_pow_difficulty,avg_pos_difficulty,avg_fpos_difficulty
2017-03-09 00:00:21,1.0,0.04505979346368717,0,0
2017-03-10 01:44:18,1.0,0.0391039631111111,0,0
2017-03-11 00:00:38,1.0,0.03429617000000001,0,0
2017-03-12 00:01:09,1.0,0.03655808770114941,0.0002715479310344827,4.3666666666666674e-07
2017-03-13 00:00:01,1.0,0.04352190376404495,7.73175e-05,3.5875e-07
2017-03-14 00:01:28,1.0,0.04606581970238095,0.000701557634408602,4.348133333333334e-05
2017-03-15 00:00:22,1.0,0.019980346832298133,0.00611350229166667,0.0010615350877192981
2017-03-16 00:00:05,1.0,0.059805071785714266,0.009370203673469385,0.0018287156363636363
2017-03-17 00:00:22,1.0,0.06384590380116963,0.014303547647058825,0.001728658214285715
2017-03-18 00:01:43,1.0,0.0545162938418079,0.010956225,0.001653662033898305
2017-03-19 00:02:57,1.0,0.06189857804469271,0.011973678478260868,0.0015768081690140847
2017-03-20 00:00:18,1.0,0.06178239254335257,0.014154976590909092,0.0018029345312500003
2017-03-21 00:01:32,1.0,0.05720961983425414,0.011534580270270272,0.0022171369642857144
2017-03-22 00:02:15,1.0,0.05273590094972071,0.012035081818181819,0.0024968881034482756
2017-03-23 00:00:58,1.0,0.0638201078453039,0.011724924255319144,0.001756962678571429
2017-03-24 00:00:16,1.0035971223021583,0.05120026131428571,0.012953157272727276,0.00194519593220339
2017-03-25 00:01:24,1.0,0.06513941648648645,0.010206033777777776,0.0016931560344827588
2017-03-26 00:02:10,1.0066666666666666,0.06833304497142856,0.027366202241379315,0.002574717313432836
2017-03-27 00:00:50,1.014388489208633,0.3494881517964072,0.14167496104166669,0.014003202857142858
2017-03-28 00:00:23,1.0,0.2647686801724136,0.2899574015686275,0.036790649365079364
2017-03-29 00:01:11,1.0035211267605635,0.2791773209659091,0.48035588547169794,0.08008787563636362
2017-03-30 00:00:38,1.0,0.31594258782122897,0.6241409866666668,0.09063258250000006
2017-03-31 00:00:55,1.0136518771331058,0.4585525629651166,0.906089786734694,0.13097569708333337
2017-04-01 00:01:39,1.0267857142857142,7.308960572434784,1.610831833571429,0.20041758546875002
2017-04-02 00:00:54,1.1549295774647887,24.063978578705882,2.017066775999999,0.40033838015625023
2017-04-03 00:00:59,1.1779359430604983,43.81159420377143,1.7031156251063821,0.2653031705084746
2017-04-04 00:00:40,1.1394422310756973,22.65799056084506,2.575856385952381,0.44354075194029857
2017-04-05 00:07:47,1.0698689956331877,15.777034644859812,3.1613154129310344,0.38418003906250014
2017-04-06 00:00:57,1.10727969348659,17.266616373677415,3.320080304883722,0.4414328852380953
2017-04-07 00:00:08,1.1275720164609053,14.510347952571427,3.636775311428573,0.6360116174074074
2017-04-08 00:10:26,1.1063829787234043,18.503018469333345,4.74867724632653,0.7160516583333333
2017-04-09 00:00:26,1.0789473684210527,9.766331702743365,4.632843382444444,0.6162069741428571
2017-04-10 00:09:04,1.0480769230769231,0,6.054924030652173,1.0476625425862074
2017-04-11 00:05:56,1.0384615384615385,0,5.822513069019609,0.5894592781012661
2017-04-12 00:01:18,1.0675675675675675,9.088099804242423,7.036443324905659,0.8630650904285712
2017-04-13 00:00:53,1.1318327974276527,53.97153386461139,7.74475136407407,1.2051389181249998
2017-04-14 00:06:10,1.0097087378640777,0,9.827405484318179,1.2446042220338984
2017-04-15 00:00:01,1.1423487544483986,21.96326833057804,8.087516119761903,0.8142295312121212
2017-04-16 00:00:02,1.02020202020202,39.8291694276087,7.296891967647058,1.2732662446774186
2017-04-17 00:00:41,1.1785714285714286,86.6036698158236,10.428335721176472,1.3237906555932204
2017-04-18 00:00:55,1.1166666666666667,219.9841084224456,10.4945349108,1.7508397134848481
2017-04-19 00:00:59,1.048951048951049,44.60784398374269,8.099651420192306,1.4594353096825399
2017-04-20 00:00:39,1.111913357400722,73.90274329658959,9.881288762272726,1.1058589715000005
2017-04-21 00:02:55,1.132404181184669,108.01400194343368,5.720542737169811,0.6454946516176471
2017-04-22 00:03:55,1.1368821292775666,95.12288917490444,13.287996646808507,1.614779800338983
2017-04-23 00:01:10,1.2129963898916967,109.96790173584337,8.70034741375,1.4519846603174607
2017-04-24 00:03:08,1.2350877192982457,104.46431575385057,11.20333546847826,1.4992643336923077
2017-04-25 00:01:10,1.1407942238267148,87.50311445538465,11.526397965909092,1.5942480725000003
2017-04-26 00:00:56,1.2131782945736433,10.794179271768707,15.106288615454547,1.754922432835821
2017-04-27 00:02:43,1.1444444444444444,24.454213715686276,17.1552035237037,1.9479455976190474
2017-04-28 00:00:26,1.135483870967742,25.132186772623758,14.843218752444445,2.2117932484126985
2017-04-29 00:00:05,1.1115537848605577,63.42002277939595,14.440801841914892,2.4874081078181813
2017-04-30 00:06:40,1.118320610687023,46.09455347209581,14.914571556176469,2.8458334736065587
2017-05-01 00:01:31,1.0698529411764706,13.999768390357149,21.838854291136368,3.6999080698333326
2017-05-02 00:03:18,1.231578947368421,39.52628975045713,21.91838779888889,4.7538557612500005
2017-05-03 00:01:47,1.2313167259786477,51.19089390291428,30.04978572071429,3.3592732396874996
2017-05-04 00:05:36,1.1358885017421603,58.36094565298245,22.748437844489793,2.8732942088059694
2017-05-05 00:00:24,1.2992957746478873,29.362557062117652,21.498689022941175,3.08200920031746
2017-05-06 00:02:55,1.1892857142857143,33.38235685605883,28.552558052666658,3.2143258550769227
2017-05-07 00:00:21,1.145985401459854,59.57338608951805,33.75177771272727,3.3274078270312497
2017-05-08 00:00:06,1.099644128113879,82.24412746901737,31.796119941666664,5.065232677666667
2017-05-09 00:00:56,1.1280276816608996,88.77336675731435,31.191357623829788,3.506097733880596
2017-05-10 00:00:14,1.13,84.31568853491714,24.40488901,3.7298229833823546
2017-05-11 00:02:47,1.1732851985559567,91.11974540859643,34.26548074225002,5.128228260151516
2017-05-12 00:00:01,1.2831541218637992,95.23517767786515,35.389429418,5.72422336
2017-05-13 00:00:38,1.153061224489796,82.37210785904762,39.31119291704547,7.140784714918033
2017-05-14 00:05:31,1.1533101045296168,138.4469489372472,31.26036875400001,5.695899617118643
2017-05-15 00:00:16,1.166089965397924,126.17655892913298,44.12288081411765,5.551842781846155
2017-05-16 00:01:13,1.1194029850746268,168.32271238709873,36.00814608021277,6.399992119491527
2017-05-17 00:00:09,1.1254612546125462,155.49225009223525,47.848106539318195,7.122864410701754
2017-05-18 00:01:23,1.1666666666666667,146.261078519716,44.49819930559999,6.17116731660714
2017-05-19 00:00:31,1.078369905956113,139.0529749849708,39.62826479558822,6.17317216625
2017-05-20 00:00:30,1.167785234899329,144.26937138724722,57.37064682893617,6.735968431369861
2017-05-21 00:00:03,1.2181818181818183,210.70008364074707,54.90519606380952,5.605728781016948
2017-05-22 00:00:12,1.2430555555555556,258.97165143905016,44.04540358901962,6.673440608965518
2017-05-23 00:02:27,1.1751824817518248,226.01739736570613,51.45969792136362,7.017624135283017
2017-05-24 00:00:26,1.2852233676975946,226.55424360360018,50.00801351311111,6.0191688490140836
2017-05-25 00:00:44,1.1838235294117647,226.31669280617825,63.783539249777775,6.147344079857143
2017-05-26 00:05:29,1.1713286713286712,171.9400963975409,52.62501554395349,6.135324098333334
2017-05-27 00:01:02,1.1788079470198676,195.11550967887635,59.488618612830194,8.011477440845068
2017-05-28 00:00:11,1.2681159420289856,157.5479553945977,62.65566991217391,9.340303162678572
2017-05-29 00:00:15,1.1701388888888888,221.0705209441342,55.14964222826087,9.39750713936508
2017-05-30 00:00:10,1.1758620689655173,136.0392014792778,82.7493089811628,8.325343351791044
2017-05-31 00:04:50,1.1618705035971224,179.37329253882348,68.97644877413045,9.249752089354839
2017-06-01 00:08:55,1.1604095563139931,187.17816613890807,76.20471730222226,8.229185185
2017-06-02 00:01:41,1.1214285714285714,177.3705380936047,53.7944676890909,8.385166002031248
2017-06-03 00:24:32,1.2288732394366197,213.85602097455092,58.255545607708335,8.981282540724639
2017-06-04 00:06:45,1.5513307984790874,221.63360139177635,60.97187275431816,9.430457899999999
2017-06-05 00:02:42,1.2508833922261484,190.84508596041417,47.109410874468075,6.086361022686567
2017-06-06 00:00:18,1.193050193050193,248.09742215377483,53.92779685266666,8.519875507142858
2017-06-07 00:01:45,1.1638655462184875,175.83489118452982,42.1069486068,7.506985247887327
2017-06-08 00:00:06,1.1157894736842104,216.97330411814372,63.30988018450982,6.239905848358208
2017-06-09 00:03:00,1.1573604060913705,181.3514734896251,79.9776248612,7.906480482835822
2017-06-10 00:01:57,1.109375,187.82340800686652,57.259021592894726,5.900129859852941
2017-06-11 00:00:50,1.141263940520446,173.76133646375754,62.99112384717392,8.748233338965518
2017-06-12 00:01:46,1.1954887218045114,179.48967014044868,44.37416181571428,8.157833141617644
2017-06-13 00:00:39,1.06640625,201.60756560779987,66.01489290826088,11.824434227833335
2017-06-14 00:00:30,1.062015503875969,139.43843213200006,63.41948303121952,6.810816246233768
2017-06-15 00:03:51,1.2057761732851986,190.1715841357484,64.58838712261903,7.705324915441175
2017-06-16 00:00:13,1.2394366197183098,135.0001657201063,63.551804918199984,9.944604107971015
2017-06-17 00:05:06,1.1387755102040817,144.07507354682755,54.06811963225,10.158214057833334
2017-06-18 00:06:10,1.3384615384615384,157.26961207527023,74.40548860957446,12.123893768923075
2017-06-19 00:01:04,1.3032786885245902,83.46727930744524,68.6784654745652,11.282047561803276
2017-06-20 00:00:02,1.3656387665198237,111.52398694008271,107.75768720166666,12.470935438281247
2017-06-21 00:05:37,1.1130742049469964,158.26933619452828,68.61565102666664,10.707118577142856
2017-06-22 00:00:30,1.1908127208480566,185.73710113839078,64.8630802771739,11.09637189111111
2017-06-23 00:00:39,1.28,226.82259410491008,61.02928833901962,8.778602459122808
2017-06-24 00:03:48,1.2105263157894737,175.0306617537909,55.8328105165306,10.304273790625
2017-06-25 00:00:52,1.1531100478468899,125.09567059190002,67.03143220183672,7.0543351444999995
2017-06-26 00:06:30,1.2545454545454546,176.05482812631905,62.809262332083335,8.382807625937502
2017-06-27 00:00:16,1.3316326530612246,158.50551375296297,84.27468914604653,8.739006954722223
2017-06-28 00:00:40,1.2880658436213992,145.1929148135338,63.597736274255304,10.405243764126984
2017-06-29 00:00:01,1.284584980237154,158.28756240622224,67.6107116909434,8.46096500676923
2017-06-30 00:02:51,1.3043478260869565,159.56911785499997,66.0847323172222,9.275322612794119
2017-07-01 00:06:53,1.2064777327935223,163.26217754601444,61.30426724488373,11.555188958939395
2017-07-02 00:00:15,1.2150537634408602,181.0326592303086,74.70226171490197,9.34222226939394
2017-07-03 00:00:14,1.3156028368794326,135.64244080347302,67.9205249534,11.176346736923078
2017-07-04 00:02:43,1.1853658536585365,113.25606236462497,86.3654040806383,10.221097243589742
2017-07-05 00:01:27,1.28099173553719,122.18018072466167,67.12350136045455,9.560654848615387
2017-07-06 00:03:37,1.3407079646017699,92.88040123868849,79.40927611808512,9.06280817122807
2017-07-07 00:00:40,1.222672064777328,72.99574994471547,94.90715911365382,9.018585147222218
2017-07-08 00:00:11,1.26953125,97.23716914898648,86.17572157449996,12.287688237794114
2017-07-09 00:00:06,1.2,95.62724506372255,72.77561185465518,9.916458794499999
2017-07-10 00:01:42,1.1375,113.41275123,75.12916540085106,9.736381915333334
2017-07-11 00:01:09,1.1951219512195121,132.3708810933333,74.59870342512195,10.113722577246373
2017-07-12 00:08:24,1.2949640287769784,80.43460752742334,79.22790990375002,9.00634962656717
2017-07-13 00:00:58,1.2369337979094077,88.38338967487802,68.89856702440001,10.514278398630136
2017-07-14 00:01:58,1.2629482071713147,79.85226893746376,73.36822081130434,9.435739123731349
2017-07-15 00:05:07,1.3849056603773584,61.29015590285716,74.01542149955557,10.425988204090912
2017-07-16 00:00:23,1.2663755458515285,65.0344776723684,81.53356123955555,12.728129593428568
